date,value,target
17.09.2021 21:00,47021.33,0
17.09.2021 20:45,47169.08,1
17.09.2021 20:30,47123.20,0
17.09.2021 20:15,47361.19,0
17.09.2021 20:00,47485.92,1
17.09.2021 19:45,47276.59,1
17.09.2021 19:30,47265.41,1
17.09.2021 19:15,47179.12,0
17.09.2021 19:00,47208.90,1
17.09.2021 18:45,46951.46,0
17.09.2021 18:30,46964.61,1
17.09.2021 18:15,46909.29,0
17.09.2021 18:00,47308.41,0
17.09.2021 17:45,47492.20,0
17.09.2021 17:30,47550.55,1
17.09.2021 17:15,47541.97,0
17.09.2021 17:00,47643.08,1
17.09.2021 16:45,47594.37,0
17.09.2021 16:30,47628.90,1
17.09.2021 16:15,47527.35,1
17.09.2021 16:00,47504.87,0
17.09.2021 15:45,47560.00,1
17.09.2021 15:30,47518.99,1
17.09.2021 15:15,47496.00,1
17.09.2021 15:00,47491.56,1
17.09.2021 14:45,47383.01,0
17.09.2021 14:30,47442.43,1
17.09.2021 14:15,47438.12,1
17.09.2021 14:00,47256.63,0
17.09.2021 13:45,47290.86,0
17.09.2021 13:30,47368.89,0
17.09.2021 13:15,47397.69,0
17.09.2021 13:00,47436.81,0
17.09.2021 12:45,47444.01,0
17.09.2021 12:30,47517.88,1
17.09.2021 12:15,47328.55,0
17.09.2021 12:00,47350.71,0
17.09.2021 11:45,47397.98,0
17.09.2021 11:30,47591.15,0
17.09.2021 11:15,47591.57,1
17.09.2021 11:00,47464.33,0
17.09.2021 10:45,47549.99,0
17.09.2021 10:30,47649.99,0
17.09.2021 10:15,47704.15,1
17.09.2021 10:00,47670.51,0
17.09.2021 09:45,47739.99,0
17.09.2021 09:30,47904.82,1
17.09.2021 09:15,47778.06,0
17.09.2021 09:00,47962.89,1
17.09.2021 08:45,47899.89,0
17.09.2021 08:30,47972.46,1
17.09.2021 08:15,47890.00,1
17.09.2021 08:00,47724.40,0
17.09.2021 07:45,47875.26,0
17.09.2021 07:30,47944.23,0
17.09.2021 07:15,47978.28,0
17.09.2021 07:00,48122.67,1
17.09.2021 06:45,47907.70,0
17.09.2021 06:30,47909.85,1
17.09.2021 06:15,47895.18,0
17.09.2021 06:00,48029.72,1
17.09.2021 05:45,47985.00,0
17.09.2021 05:30,48018.56,0
17.09.2021 05:15,48044.90,0
17.09.2021 05:00,48119.83,1
17.09.2021 04:45,47971.00,1
17.09.2021 04:30,47970.66,1
17.09.2021 04:15,47812.97,0
17.09.2021 04:00,47940.37,1
17.09.2021 03:45,47921.81,0
17.09.2021 03:30,47936.20,1
17.09.2021 03:15,47820.00,1
17.09.2021 03:00,47760.19,0
17.09.2021 02:45,47773.32,0
17.09.2021 02:30,47833.64,0
17.09.2021 02:15,47921.87,0
17.09.2021 02:00,47987.43,0
17.09.2021 01:45,47993.11,0
17.09.2021 01:30,47997.49,1
17.09.2021 01:15,47567.26,1
17.09.2021 01:00,47517.32,0
17.09.2021 00:45,47736.61,1
17.09.2021 00:30,47696.88,0
17.09.2021 00:15,47863.00,1
17.09.2021 00:00,47763.99,0
16.09.2021 23:45,47787.89,1
16.09.2021 23:30,47751.17,1
16.09.2021 23:15,47710.72,1
16.09.2021 23:00,47643.03,1
16.09.2021 22:45,47586.72,0
16.09.2021 22:30,47611.51,0
16.09.2021 22:15,47643.49,0
16.09.2021 22:00,47670.00,1
16.09.2021 21:45,47521.71,0
16.09.2021 21:30,47553.51,1
16.09.2021 21:15,47273.04,1
16.09.2021 21:00,47206.10,0
16.09.2021 20:45,47350.13,0
16.09.2021 20:30,47395.86,0
16.09.2021 20:15,47459.27,1
16.09.2021 20:00,47409.47,0
16.09.2021 19:45,47666.01,0
16.09.2021 19:30,47705.02,1
16.09.2021 19:15,47694.46,1
16.09.2021 19:00,47596.21,1
16.09.2021 18:45,47546.44,1
16.09.2021 18:30,47444.00,1
16.09.2021 18:15,47420.34,0
16.09.2021 18:00,47447.57,0
16.09.2021 17:45,47659.35,0
16.09.2021 17:30,47897.78,0
16.09.2021 17:15,47989.86,1
16.09.2021 17:00,47956.63,0
16.09.2021 16:45,48080.00,1
16.09.2021 16:30,48014.33,0
16.09.2021 16:15,48036.68,0
16.09.2021 16:00,48045.01,1
16.09.2021 15:45,47923.38,0
16.09.2021 15:30,48130.45,1
16.09.2021 15:15,47625.62,1
16.09.2021 15:00,47526.08,0
16.09.2021 14:45,47634.76,1
16.09.2021 14:30,47618.86,1
16.09.2021 14:15,47485.31,1
16.09.2021 14:00,47449.96,0
16.09.2021 13:45,47760.60,0
16.09.2021 13:30,47952.31,0
16.09.2021 13:15,47965.01,0
16.09.2021 13:00,48013.91,0
16.09.2021 12:45,48116.92,1
16.09.2021 12:30,47925.05,1
16.09.2021 12:15,47834.58,0
16.09.2021 12:00,47872.83,0
16.09.2021 11:45,47910.55,0
16.09.2021 11:30,47962.56,1
16.09.2021 11:15,47905.31,1
16.09.2021 11:00,47768.52,0
16.09.2021 10:45,47870.81,1
16.09.2021 10:30,47678.46,0
16.09.2021 10:15,47865.63,0
16.09.2021 10:00,47946.43,0
16.09.2021 09:45,48092.94,0
16.09.2021 09:30,48179.72,1
16.09.2021 09:15,48082.21,1
16.09.2021 09:00,48035.20,0
16.09.2021 08:45,48142.13,1
16.09.2021 08:30,48124.01,0
16.09.2021 08:15,48265.62,0
16.09.2021 08:00,48313.70,0
16.09.2021 07:45,48377.96,1
16.09.2021 07:30,48330.02,0
16.09.2021 07:15,48368.27,1
16.09.2021 07:00,48338.40,0
16.09.2021 06:45,48398.01,1
16.09.2021 06:30,48380.73,1
16.09.2021 06:15,48251.59,0
16.09.2021 06:00,48271.14,0
16.09.2021 05:45,48314.44,0
16.09.2021 05:30,48317.35,1
16.09.2021 05:15,48245.46,0
16.09.2021 05:00,48274.46,0
16.09.2021 04:45,48399.00,1
16.09.2021 04:30,48166.71,1
16.09.2021 04:15,47943.60,1
16.09.2021 04:00,47616.70,1
16.09.2021 03:45,47574.00,1
16.09.2021 03:30,47450.00,0
16.09.2021 03:15,47762.15,0
16.09.2021 03:00,47928.00,1
16.09.2021 02:45,47883.33,0
16.09.2021 02:30,47903.68,0
16.09.2021 02:15,48021.94,1
16.09.2021 02:00,47957.17,1
16.09.2021 01:45,47946.84,0
16.09.2021 01:30,47966.00,0
16.09.2021 01:15,48008.56,1
16.09.2021 01:00,47887.90,0
16.09.2021 00:45,47926.19,0
16.09.2021 00:30,47955.00,0
16.09.2021 00:15,48134.30,1
16.09.2021 00:00,48065.11,0
15.09.2021 23:45,48099.72,0
15.09.2021 23:30,48130.00,0
15.09.2021 23:15,48361.15,1
15.09.2021 23:00,48321.41,1
15.09.2021 22:45,48074.93,1
15.09.2021 22:30,48000.00,0
15.09.2021 22:15,48043.19,0
15.09.2021 22:00,48124.92,0
15.09.2021 21:45,48186.91,0
15.09.2021 21:30,48204.73,1
15.09.2021 21:15,48030.91,1
15.09.2021 21:00,47931.14,0
15.09.2021 20:45,48047.73,1
15.09.2021 20:30,47981.25,0
15.09.2021 20:15,48032.92,0
15.09.2021 20:00,48060.38,0
15.09.2021 19:45,48101.23,1
15.09.2021 19:30,48039.21,1
15.09.2021 19:15,47957.22,0
15.09.2021 19:00,48046.60,1
15.09.2021 18:45,47985.83,0
15.09.2021 18:30,47994.94,1
15.09.2021 18:15,47978.49,0
15.09.2021 18:00,48022.85,0
15.09.2021 17:45,48165.13,0
15.09.2021 17:30,48188.07,1
15.09.2021 17:15,48133.77,1
15.09.2021 17:00,48026.98,0
15.09.2021 16:45,48224.58,1
15.09.2021 16:30,48203.73,0
15.09.2021 16:15,48293.02,1
15.09.2021 16:00,48240.91,1
15.09.2021 15:45,48208.40,1
15.09.2021 15:30,48061.30,0
15.09.2021 15:15,48089.85,1
15.09.2021 15:00,47806.95,1
15.09.2021 14:45,47685.46,0
15.09.2021 14:30,47736.51,0
15.09.2021 14:15,47789.99,1
15.09.2021 14:00,47747.66,1
15.09.2021 13:45,47727.97,1
15.09.2021 13:30,47683.90,1
15.09.2021 13:15,47464.39,1
15.09.2021 13:00,47382.98,0
15.09.2021 12:45,47498.83,0
15.09.2021 12:30,47595.03,0
15.09.2021 12:15,47612.65,1
15.09.2021 12:00,47503.01,1
15.09.2021 11:45,47392.80,0
15.09.2021 11:30,47396.71,0
15.09.2021 11:15,47568.34,1
15.09.2021 11:00,47536.74,0
15.09.2021 10:45,47576.40,1
15.09.2021 10:30,47457.57,1
15.09.2021 10:15,47343.31,1
15.09.2021 10:00,47169.74,1
15.09.2021 09:45,47141.59,0
15.09.2021 09:30,47172.24,0
15.09.2021 09:15,47188.91,1
15.09.2021 09:00,47054.69,0
15.09.2021 08:45,47152.56,1
15.09.2021 08:30,47127.39,0
15.09.2021 08:15,47276.64,1
15.09.2021 08:00,47141.17,1
15.09.2021 07:45,47073.35,0
15.09.2021 07:30,47078.09,1
15.09.2021 07:15,47052.00,1
15.09.2021 07:00,46907.04,0
15.09.2021 06:45,46981.53,1
15.09.2021 06:30,46919.20,1
15.09.2021 06:15,46846.01,0
15.09.2021 06:00,46875.72,0
15.09.2021 05:45,46929.83,0
15.09.2021 05:30,47015.83,1
15.09.2021 05:15,46969.39,1
15.09.2021 05:00,46820.01,0
15.09.2021 04:45,46995.72,0
15.09.2021 04:30,47087.98,1
15.09.2021 04:15,47039.15,0
15.09.2021 04:00,47085.57,1
15.09.2021 03:45,47073.53,0
15.09.2021 03:30,47136.40,1
15.09.2021 03:15,47067.65,0
15.09.2021 03:00,47120.01,0
15.09.2021 02:45,47180.38,1
15.09.2021 02:30,47051.47,1
15.09.2021 02:15,47013.19,0
15.09.2021 02:00,47068.01,1
15.09.2021 01:45,47064.42,0
15.09.2021 01:30,47260.86,1
15.09.2021 01:15,47260.48,1
15.09.2021 01:00,47128.02,0
15.09.2021 00:45,47258.98,1
15.09.2021 00:30,47135.15,1
15.09.2021 00:15,46938.71,0
15.09.2021 00:00,47058.42,1
14.09.2021 23:45,46963.91,1
14.09.2021 23:30,46926.99,0
14.09.2021 23:15,47049.40,0
14.09.2021 23:00,47127.43,1
14.09.2021 22:45,47033.77,1
14.09.2021 22:30,46843.05,1
14.09.2021 22:15,46803.43,1
14.09.2021 22:00,46583.70,0
14.09.2021 21:45,46650.00,1
14.09.2021 21:30,46565.40,0
14.09.2021 21:15,46640.01,0
14.09.2021 21:00,46798.00,0
14.09.2021 20:45,46885.70,1
14.09.2021 20:30,46610.11,1
14.09.2021 20:15,46572.99,1
14.09.2021 20:00,46465.02,0
14.09.2021 19:45,46530.98,1
14.09.2021 19:30,46494.62,0
14.09.2021 19:15,46531.02,0
14.09.2021 19:00,46543.66,1
14.09.2021 18:45,46432.67,0
14.09.2021 18:30,46451.99,0
14.09.2021 18:15,46479.87,0
14.09.2021 18:00,46705.17,1
14.09.2021 17:45,46682.29,1
14.09.2021 17:30,46538.23,0
14.09.2021 17:15,46594.19,0
14.09.2021 17:00,46634.91,1
14.09.2021 16:45,46607.11,0
14.09.2021 16:30,46715.99,1
14.09.2021 16:15,46682.04,0
14.09.2021 16:00,46776.17,1
14.09.2021 15:45,46698.42,0
14.09.2021 15:30,46769.12,0
14.09.2021 15:15,46778.96,1
14.09.2021 15:00,46614.56,1
14.09.2021 14:45,46389.46,1
14.09.2021 14:30,46342.00,1
14.09.2021 14:15,46242.98,0
14.09.2021 14:00,46337.64,0
14.09.2021 13:45,46618.62,1
14.09.2021 13:30,46593.91,1
14.09.2021 13:15,46393.41,0
14.09.2021 13:00,46555.39,1
14.09.2021 12:45,46490.32,1
14.09.2021 12:30,46187.10,1
14.09.2021 12:15,46040.00,1
14.09.2021 12:00,45997.00,1
14.09.2021 11:45,45908.92,0
14.09.2021 11:30,46088.85,1
14.09.2021 11:15,46019.24,1
14.09.2021 11:00,46005.89,1
14.09.2021 10:45,45934.23,1
14.09.2021 10:30,45900.08,1
14.09.2021 10:15,45883.52,0
14.09.2021 10:00,45908.78,1
14.09.2021 09:45,45808.99,0
14.09.2021 09:30,45917.44,0
14.09.2021 09:15,45944.20,0
14.09.2021 09:00,46009.18,1
14.09.2021 08:45,45926.39,0
14.09.2021 08:30,45931.19,1
14.09.2021 08:15,45827.12,1
14.09.2021 08:00,45767.00,1
14.09.2021 07:45,45666.00,0
14.09.2021 07:30,45774.00,1
14.09.2021 07:15,45731.10,0
14.09.2021 07:00,45870.04,1
14.09.2021 06:45,45570.48,1
14.09.2021 06:30,45174.95,0
14.09.2021 06:15,45262.87,0
14.09.2021 06:00,45272.00,1
14.09.2021 05:45,45227.94,0
14.09.2021 05:30,45263.63,1
14.09.2021 05:15,45095.85,0
14.09.2021 05:00,45121.32,0
14.09.2021 04:45,45274.56,1
14.09.2021 04:30,45249.90,0
14.09.2021 04:15,45300.88,1
14.09.2021 04:00,45185.38,0
14.09.2021 03:45,45240.89,1
14.09.2021 03:30,45160.99,1
14.09.2021 03:15,45123.59,1
14.09.2021 03:00,45107.68,0
14.09.2021 02:45,45165.48,1
14.09.2021 02:30,45045.16,0
14.09.2021 02:15,45095.14,0
14.09.2021 02:00,45145.36,0
14.09.2021 01:45,45176.15,0
14.09.2021 01:30,45269.19,0
14.09.2021 01:15,45283.36,1
14.09.2021 01:00,45196.22,1
14.09.2021 00:45,45136.33,1
14.09.2021 00:30,44926.15,0
14.09.2021 00:15,45312.61,1
14.09.2021 00:00,44991.59,0
13.09.2021 23:45,45057.96,1
13.09.2021 23:30,44969.39,0
13.09.2021 23:15,45058.32,0
13.09.2021 23:00,45153.25,1
13.09.2021 22:45,45042.15,0
13.09.2021 22:30,45142.45,1
13.09.2021 22:15,45053.71,0
13.09.2021 22:00,45188.27,1
13.09.2021 21:45,45056.96,0
13.09.2021 21:30,45088.72,0
13.09.2021 21:15,45198.61,0
13.09.2021 21:00,45466.83,1
13.09.2021 20:45,44944.04,1
13.09.2021 20:30,44800.81,0
13.09.2021 20:15,44879.75,1
13.09.2021 20:00,44815.33,1
13.09.2021 19:45,44763.09,0
13.09.2021 19:30,44797.65,1
13.09.2021 19:15,44686.45,0
13.09.2021 19:00,44765.78,1
13.09.2021 18:45,44683.59,1
13.09.2021 18:30,44647.55,1
13.09.2021 18:15,44399.95,0
13.09.2021 18:00,44442.03,0
13.09.2021 17:45,44489.99,1
13.09.2021 17:30,44419.62,0
13.09.2021 17:15,44436.77,0
13.09.2021 17:00,44491.93,1
13.09.2021 16:45,44252.33,0
13.09.2021 16:30,44280.78,1
13.09.2021 16:15,44210.17,0
13.09.2021 16:00,44306.09,0
13.09.2021 15:45,44357.78,0
13.09.2021 15:30,44401.25,1
13.09.2021 15:15,44125.96,1
13.09.2021 15:00,44047.78,0
13.09.2021 14:45,44093.61,0
13.09.2021 14:30,44130.14,0
13.09.2021 14:15,44425.39,0
13.09.2021 14:00,46097.00,0
13.09.2021 13:45,46700.32,1
13.09.2021 13:30,44855.35,1
13.09.2021 13:15,44712.50,1
13.09.2021 13:00,44606.96,0
13.09.2021 12:45,44746.85,1
13.09.2021 12:30,44712.30,0
13.09.2021 12:15,44883.99,1
13.09.2021 12:00,44819.10,1
13.09.2021 11:45,44752.49,1
13.09.2021 11:30,44698.74,1
13.09.2021 11:15,44326.82,0
13.09.2021 11:00,44620.51,1
13.09.2021 10:45,44550.02,0
13.09.2021 10:30,44656.61,0
13.09.2021 10:15,44738.28,1
13.09.2021 10:00,44481.20,0
13.09.2021 09:45,44528.18,1
13.09.2021 09:30,44451.96,0
13.09.2021 09:15,44506.60,1
13.09.2021 09:00,44478.00,1
13.09.2021 08:45,44270.00,0
13.09.2021 08:30,44495.65,1
13.09.2021 08:15,44250.00,0
13.09.2021 08:00,44440.00,1
13.09.2021 07:45,44283.90,0
13.09.2021 07:30,44318.93,0
13.09.2021 07:15,44701.24,0
13.09.2021 07:00,44776.25,0
13.09.2021 06:45,44780.10,0
13.09.2021 06:30,44836.19,1
13.09.2021 06:15,44732.96,1
13.09.2021 06:00,44729.83,0
13.09.2021 05:45,44841.34,1
13.09.2021 05:30,44679.87,1
13.09.2021 05:15,44390.00,0
13.09.2021 05:00,44754.42,1
13.09.2021 04:45,44608.72,1
13.09.2021 04:30,44577.11,0
13.09.2021 04:15,44715.35,0
13.09.2021 04:00,44716.48,0
13.09.2021 03:45,44964.92,0
13.09.2021 03:30,45011.61,0
13.09.2021 03:15,45020.11,1
13.09.2021 03:00,44861.54,0
13.09.2021 02:45,45005.94,1
13.09.2021 02:30,44939.59,0
13.09.2021 02:15,45144.53,1
13.09.2021 02:00,45093.17,0
13.09.2021 01:45,45177.22,0
13.09.2021 01:30,45305.78,0
13.09.2021 01:15,45525.11,0
13.09.2021 01:00,46063.76,1
13.09.2021 00:45,46013.56,0
13.09.2021 00:30,46154.99,0
13.09.2021 00:15,46229.50,1
13.09.2021 00:00,46021.73,0
12.09.2021 23:45,46203.66,0
12.09.2021 23:30,46337.61,1
12.09.2021 23:15,46328.25,1
12.09.2021 23:00,45990.57,1
12.09.2021 22:45,45456.12,1
12.09.2021 22:30,45364.15,0
12.09.2021 22:15,45387.09,1
12.09.2021 22:00,45322.99,1
12.09.2021 21:45,45149.15,1
12.09.2021 21:30,45002.81,0
12.09.2021 21:15,45089.08,1
12.09.2021 21:00,44974.82,0
12.09.2021 20:45,45278.28,0
12.09.2021 20:30,45958.24,0
12.09.2021 20:15,46120.18,1
12.09.2021 20:00,45893.57,0
12.09.2021 19:45,45945.80,0
12.09.2021 19:30,45957.16,1
12.09.2021 19:15,45896.82,0
12.09.2021 19:00,45945.84,1
12.09.2021 18:45,45878.79,0
12.09.2021 18:30,45883.09,0
12.09.2021 18:15,45886.69,0
12.09.2021 18:00,45972.54,1
12.09.2021 17:45,45933.83,0
12.09.2021 17:30,45951.83,1
12.09.2021 17:15,45927.27,1
12.09.2021 17:00,45913.79,0
12.09.2021 16:45,46014.14,0
12.09.2021 16:30,46111.63,1
12.09.2021 16:15,45908.80,0
12.09.2021 16:00,45909.72,0
12.09.2021 15:45,45940.59,0
12.09.2021 15:30,45968.46,1
12.09.2021 15:15,45899.15,0
12.09.2021 15:00,45924.92,0
12.09.2021 14:45,45977.29,1
12.09.2021 14:30,45973.29,1
12.09.2021 14:15,45947.20,0
12.09.2021 14:00,45992.50,1
12.09.2021 13:45,45930.03,0
12.09.2021 13:30,46126.42,1
12.09.2021 13:15,46078.91,1
12.09.2021 13:00,45996.36,0
12.09.2021 12:45,46090.92,1
12.09.2021 12:30,46076.83,1
12.09.2021 12:15,46044.01,0
12.09.2021 12:00,46143.93,1
12.09.2021 11:45,45979.92,1
12.09.2021 11:30,45940.87,0
12.09.2021 11:15,45990.73,1
12.09.2021 11:00,45983.60,1
12.09.2021 10:45,45879.31,0
12.09.2021 10:30,45908.22,0
12.09.2021 10:15,45944.21,1
12.09.2021 10:00,45889.12,0
12.09.2021 09:45,45936.91,0
12.09.2021 09:30,46108.00,1
12.09.2021 09:15,46099.51,1
12.09.2021 09:00,46097.72,1
12.09.2021 08:45,45982.18,1
12.09.2021 08:30,45951.99,1
12.09.2021 08:15,45698.13,1
12.09.2021 08:00,45347.61,1
12.09.2021 07:45,45279.01,1
12.09.2021 07:30,45128.59,0
12.09.2021 07:15,45166.31,0
12.09.2021 07:00,45198.11,0
12.09.2021 06:45,45234.79,0
12.09.2021 06:30,45322.28,1
12.09.2021 06:15,45270.83,0
12.09.2021 06:00,45400.00,1
12.09.2021 05:45,45365.29,0
12.09.2021 05:30,45436.72,0
12.09.2021 05:15,45450.71,1
12.09.2021 05:00,45297.53,0
12.09.2021 04:45,45408.30,0
12.09.2021 04:30,45440.00,1
12.09.2021 04:15,45320.57,1
12.09.2021 04:00,45303.29,1
12.09.2021 03:45,45280.85,0
12.09.2021 03:30,45316.02,1
12.09.2021 03:15,45276.59,0
12.09.2021 03:00,45283.99,1
12.09.2021 02:45,45247.01,1
12.09.2021 02:30,45156.31,1
12.09.2021 02:15,45140.20,1
12.09.2021 02:00,44939.51,1
12.09.2021 01:45,44899.85,1
12.09.2021 01:30,44858.19,1
12.09.2021 01:15,44847.67,0
12.09.2021 01:00,44936.59,1
12.09.2021 00:45,44849.91,0
12.09.2021 00:30,45008.00,0
12.09.2021 00:15,45201.91,1
12.09.2021 00:00,45140.11,1
11.09.2021 23:45,45090.03,0
11.09.2021 23:30,45167.69,1
11.09.2021 23:15,45060.05,1
11.09.2021 23:00,45050.34,0
11.09.2021 22:45,45228.78,1
11.09.2021 22:30,45133.61,0
11.09.2021 22:15,45197.88,0
11.09.2021 22:00,45321.01,0
11.09.2021 21:45,45363.28,0
11.09.2021 21:30,45406.65,1
11.09.2021 21:15,45315.00,1
11.09.2021 21:00,45284.99,0
11.09.2021 20:45,45349.00,1
11.09.2021 20:30,45290.00,1
11.09.2021 20:15,45268.48,0
11.09.2021 20:00,45419.09,0
11.09.2021 19:45,45488.61,1
11.09.2021 19:30,45437.66,0
11.09.2021 19:15,45615.43,0
11.09.2021 19:00,45634.01,1
11.09.2021 18:45,45528.57,0
11.09.2021 18:30,45599.99,1
11.09.2021 18:15,45580.02,0
11.09.2021 18:00,45622.23,0
11.09.2021 17:45,45684.01,0
11.09.2021 17:30,45704.31,0
11.09.2021 17:15,45796.11,0
11.09.2021 17:00,45840.60,0
11.09.2021 16:45,45913.86,1
11.09.2021 16:30,45690.84,1
11.09.2021 16:15,45513.86,0
11.09.2021 16:00,45619.99,1
11.09.2021 15:45,45525.56,0
11.09.2021 15:30,45580.37,0
11.09.2021 15:15,45596.34,0
11.09.2021 15:00,45686.22,1
11.09.2021 14:45,45675.86,1
11.09.2021 14:30,45663.55,1
11.09.2021 14:15,45631.05,0
11.09.2021 14:00,45661.01,1
11.09.2021 13:45,45521.03,0
11.09.2021 13:30,45559.04,1
11.09.2021 13:15,45534.49,0
11.09.2021 13:00,45567.42,0
11.09.2021 12:45,45655.55,1
11.09.2021 12:30,45618.10,1
11.09.2021 12:15,45533.29,0
11.09.2021 12:00,45630.01,0
11.09.2021 11:45,45652.30,1
11.09.2021 11:30,45629.86,1
11.09.2021 11:15,45588.46,0
11.09.2021 11:00,45687.79,1
11.09.2021 10:45,45582.73,0
11.09.2021 10:30,45660.66,1
11.09.2021 10:15,45543.47,0
11.09.2021 10:00,45658.48,1
11.09.2021 09:45,45213.48,0
11.09.2021 09:30,45300.02,1
11.09.2021 09:15,45047.73,0
11.09.2021 09:00,45151.93,1
11.09.2021 08:45,45088.99,1
11.09.2021 08:30,44955.60,0
11.09.2021 08:15,45050.04,0
11.09.2021 08:00,45078.19,1
11.09.2021 07:45,44840.37,0
11.09.2021 07:30,44868.50,0
11.09.2021 07:15,45150.09,0
11.09.2021 07:00,45230.00,0
11.09.2021 06:45,45327.70,1
11.09.2021 06:30,45289.61,0
11.09.2021 06:15,45318.44,0
11.09.2021 06:00,45442.84,1
11.09.2021 05:45,45087.07,0
11.09.2021 05:30,45145.74,0
11.09.2021 05:15,45187.61,0
11.09.2021 05:00,45378.36,1
11.09.2021 04:45,45290.63,0
11.09.2021 04:30,45309.84,1
11.09.2021 04:15,45305.36,1
11.09.2021 04:00,45302.92,1
11.09.2021 03:45,45033.82,0
11.09.2021 03:30,45054.94,0
11.09.2021 03:15,45169.82,0
11.09.2021 03:00,45324.12,1
11.09.2021 02:45,45294.75,0
11.09.2021 02:30,45321.53,0
11.09.2021 02:15,45426.72,1
11.09.2021 02:00,45401.14,0
11.09.2021 01:45,45492.82,1
11.09.2021 01:30,45402.16,1
11.09.2021 01:15,45357.25,1
11.09.2021 01:00,45203.52,1
11.09.2021 00:45,45189.96,1
11.09.2021 00:30,45139.10,1
11.09.2021 00:15,45028.53,1
11.09.2021 00:00,44916.42,1
10.09.2021 23:45,44814.55,1
10.09.2021 23:30,44744.99,1
10.09.2021 23:15,44659.91,1
10.09.2021 23:00,44299.99,0
10.09.2021 22:45,44678.34,0
10.09.2021 22:30,44811.11,1
10.09.2021 22:15,44629.57,0
10.09.2021 22:00,44631.01,0
10.09.2021 21:45,44647.41,0
10.09.2021 21:30,45160.16,0
10.09.2021 21:15,45246.56,1
10.09.2021 21:00,45058.96,0
10.09.2021 20:45,45209.31,0
10.09.2021 20:30,45622.43,0
10.09.2021 20:15,45803.10,1
10.09.2021 20:00,45710.01,1
10.09.2021 19:45,45588.62,1
10.09.2021 19:30,45530.00,0
10.09.2021 19:15,45632.74,0
10.09.2021 19:00,45740.84,1
10.09.2021 18:45,45725.19,0
10.09.2021 18:30,45775.41,1
10.09.2021 18:15,45700.00,0
10.09.2021 18:00,45722.08,1
10.09.2021 17:45,45600.38,0
10.09.2021 17:30,45645.20,1
10.09.2021 17:15,45504.00,0
10.09.2021 17:00,45537.55,1
10.09.2021 16:45,45400.31,0
10.09.2021 16:30,45550.01,1
10.09.2021 16:15,45413.29,1
10.09.2021 16:00,45409.85,1
10.09.2021 15:45,45342.87,1
10.09.2021 15:30,45330.01,1
10.09.2021 15:15,45113.14,0
10.09.2021 15:00,45301.05,1
10.09.2021 14:45,45185.81,0
10.09.2021 14:30,45229.51,0
10.09.2021 14:15,45750.93,0
10.09.2021 14:00,45817.85,0
10.09.2021 13:45,45936.85,0
10.09.2021 13:30,46234.91,1
10.09.2021 13:15,45892.23,0
10.09.2021 13:00,45971.76,0
10.09.2021 12:45,46106.18,1
10.09.2021 12:30,46044.07,0
10.09.2021 12:15,46159.82,0
10.09.2021 12:00,46290.00,1
10.09.2021 11:45,46132.78,0
10.09.2021 11:30,46179.99,0
10.09.2021 11:15,46218.06,1
10.09.2021 11:00,46202.36,0
10.09.2021 10:45,46330.00,1
10.09.2021 10:30,46201.57,0
10.09.2021 10:15,46205.35,0
10.09.2021 10:00,46231.04,1
10.09.2021 09:45,46134.23,0
10.09.2021 09:30,46220.78,1
10.09.2021 09:15,45869.77,0
10.09.2021 09:00,46100.00,1
10.09.2021 08:45,45915.47,0
10.09.2021 08:30,46137.06,0
10.09.2021 08:15,46241.39,0
10.09.2021 08:00,46265.19,0
10.09.2021 07:45,46290.94,1
10.09.2021 07:30,46224.94,0
10.09.2021 07:15,46300.01,0
10.09.2021 07:00,46458.47,0
10.09.2021 06:45,46499.89,0
10.09.2021 06:30,46534.63,0
10.09.2021 06:15,46703.05,1
10.09.2021 06:00,46697.83,1
10.09.2021 05:45,46640.89,1
10.09.2021 05:30,46492.78,0
10.09.2021 05:15,46719.01,1
10.09.2021 05:00,46488.80,0
10.09.2021 04:45,46744.42,0
10.09.2021 04:30,46818.99,1
10.09.2021 04:15,46711.01,0
10.09.2021 04:00,46723.50,1
10.09.2021 03:45,46630.99,1
10.09.2021 03:30,46595.46,1
10.09.2021 03:15,46545.34,0
10.09.2021 03:00,46700.41,0
10.09.2021 02:45,46814.06,0
10.09.2021 02:30,46956.83,1
10.09.2021 02:15,46851.93,0
10.09.2021 02:00,46873.15,0
10.09.2021 01:45,46968.49,1
10.09.2021 01:30,46777.02,1
10.09.2021 01:15,46639.98,1
10.09.2021 01:00,46588.82,0
10.09.2021 00:45,46603.25,1
10.09.2021 00:30,46502.55,1
10.09.2021 00:15,46365.74,0
10.09.2021 00:00,46426.51,0
09.09.2021 23:45,46483.82,1
09.09.2021 23:30,46446.00,0
09.09.2021 23:15,46551.47,1
09.09.2021 23:00,46488.43,1
09.09.2021 22:45,46391.71,0
09.09.2021 22:30,46404.00,0
09.09.2021 22:15,46426.35,0
09.09.2021 22:00,46479.20,1
09.09.2021 21:45,46413.34,0
09.09.2021 21:30,46445.99,1
09.09.2021 21:15,46349.99,1
09.09.2021 21:00,46243.38,0
09.09.2021 20:45,46326.88,1
09.09.2021 20:30,46286.29,0
09.09.2021 20:15,46603.12,1
09.09.2021 20:00,46568.03,0
09.09.2021 19:45,46655.01,1
09.09.2021 19:30,46647.57,1
09.09.2021 19:15,46542.43,0
09.09.2021 19:00,46643.62,1
